,ID,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Seats,Price,Engine_Number,Power_Number
1020,1020,2012,82000,2,1,2,22.9,5.0,2.5,1248,74.0
1021,1021,2013,60000,2,1,1,22.07,5.0,4.75,1199,73.9
1022,1022,2009,138000,3,1,2,17.0,5.0,3.5,1497,118.0
1023,1023,2014,67000,2,1,1,23.0,5.0,5.5,1396,90.0
1024,1024,2012,42750,3,1,1,17.0,5.0,6.33,1497,118.0
1025,1025,2014,52398,2,1,1,25.44,5.0,2.47,936,57.6
1026,1026,2014,36657,3,1,1,16.2,5.0,3.3,995,62.1
1027,1027,2011,77000,2,1,2,11.57,7.0,3.5,2179,138.1
1028,1028,2014,85000,2,2,1,11.3,7.0,38.75,2987,254.8
1029,1029,2008,112500,2,2,1,11.5,5.0,7.99,2993,235.0
1030,1030,2013,105072,2,1,1,14.24,7.0,13.28,2755,174.5
1031,1031,2012,80000,3,2,1,11.25,5.0,9.5,1995,150.0
1032,1032,2019,3102,2,1,1,20.37,5.0,14.01,1461,108.45
1033,1033,2016,14656,2,1,1,24.4,5.0,6.99,1120,71.0
1034,1034,2010,105000,2,2,2,13.2,5.0,11.0,1995,170.0
1035,1035,2008,61000,3,2,2,10.8,5.0,11.0,2497,215.0
1036,1036,2010,85046,3,1,2,18.06,5.0,2.3,1198,75.0
1037,1037,2014,48000,2,2,1,16.36,5.0,26.5,2179,187.7
1038,1038,2011,55000,2,2,1,10.2,7.0,67.0,4367,308.0
1039,1039,2017,4000,3,2,1,16.0,5.0,17.75,1368,160.0
1040,1040,2010,94000,3,2,2,10.1,5.0,4.8,2354,152.0
1041,1041,2013,61110,3,1,1,18.6,5.0,4.57,1197,85.8
1042,1042,2016,80000,2,1,1,24.4,5.0,3.5,1120,71.0
1043,1043,2015,43190,2,1,1,19.01,5.0,7.61,1461,108.5
1044,1044,2015,45000,2,2,1,18.25,5.0,25.0,1968,187.74
1045,1045,2016,44178,3,1,1,18.9,5.0,5.88,1197,82.0
1046,1046,2015,84415,2,1,1,12.99,8.0,13.5,2494,100.6
1047,1047,2015,35000,3,1,1,18.5,5.0,4.6,1197,80.0
1048,1048,2013,44000,2,1,1,22.77,5.0,4.9,1498,98.59
1049,1049,2012,67635,3,1,1,17.0,5.0,5.25,1497,118.0
1050,1050,2018,18385,3,2,1,14.8,5.0,12.41,1497,121.36
1051,1051,2014,35000,2,1,1,22.07,5.0,3.8,1199,73.9
1052,1052,2010,49000,2,2,1,19.27,5.0,8.95,2143,170.0
1053,1053,2013,69000,2,1,1,22.7,5.0,7.2,1498,89.84
1054,1054,2017,23228,3,1,1,14.4,5.0,4.5,1396,65.0
1055,1055,2014,68462,2,1,1,26.59,5.0,4.15,1248,74.0
1056,1056,2016,74611,2,1,1,25.1,5.0,7.94,1248,88.5
1057,1057,2014,90000,2,1,1,19.01,5.0,7.25,1461,108.45
1058,1058,2016,22000,3,1,1,18.9,5.0,3.7,998,67.1
1059,1059,2010,58163,3,1,1,0.0,5.0,2.45,1086,62.0
1060,1060,2011,109500,2,1,3,25.44,5.0,1.5,936,57.6
1061,1061,2017,13363,2,1,1,16.0,7.0,12.0,1997,140.0
1062,1062,2012,51000,3,1,2,19.81,5.0,2.2,1086,68.05
1063,1063,2007,103000,2,1,1,13.93,7.0,3.6,2179,138.0
1064,1064,2009,43002,3,1,1,20.36,5.0,1.92,1197,78.9
1065,1065,2016,108000,2,2,1,11.36,7.0,20.5,2755,171.5
1066,1066,2010,82407,2,1,1,17.5,5.0,4.25,1896,106.0
1067,1067,2013,29000,3,1,1,18.9,5.0,3.2,1197,82.0
1068,1068,2012,225000,2,1,2,23.59,5.0,2.6,1364,113.27689373297004
1069,1069,2014,45000,2,1,1,23.4,5.0,3.85,1248,74.0
1070,1070,2010,93401,2,1,1,23.0,5.0,3.48,1396,90.0
1071,1071,2017,95802,2,1,2,25.83,5.0,4.55,1498,99.0
1072,1072,2016,130000,2,1,1,25.47,7.0,7.0,1248,88.5
1073,1073,2013,67443,2,1,1,20.77,7.0,5.75,1248,88.8
1074,1074,2016,47681,3,2,1,16.8,5.0,8.73,1497,116.3
1075,1075,2009,35000,3,1,1,19.7,5.0,1.7,796,46.3
1076,1076,2016,68000,2,2,1,10.91,7.0,29.5,3198,197.0
1077,1077,2019,34688,2,1,1,24.3,5.0,10.49,1248,88.5
1078,1078,2015,10512,3,2,1,8.6,2.0,64.0,2706,265.0
1079,1079,2016,58000,2,1,1,22.9,5.0,7.55,1248,74.0
1080,1080,2014,40000,3,1,1,17.57,5.0,3.95,1193,88.7
1081,1081,2010,61000,3,1,4,17.0,5.0,3.25,1197,80.0
1082,1082,2009,86000,2,1,1,19.4,5.0,2.75,1422,70.0
1083,1083,2015,45000,2,1,1,21.43,5.0,7.35,1364,87.2
1084,1084,2017,55000,3,1,1,17.0,5.0,4.7,1198,73.75
1085,1085,2016,36855,3,1,2,15.29,5.0,8.77,1591,121.3
1086,1086,2013,46821,3,1,1,20.36,5.0,3.42,1197,78.9
1087,1087,2015,120000,3,1,1,18.6,5.0,2.5,1199,76.8
1088,1088,2012,29000,2,2,1,14.74,5.0,20.0,2993,270.9
1089,1089,2014,40000,3,1,1,13.24,5.0,5.25,1598,102.5
1090,1090,2013,60000,2,2,2,15.73,5.0,14.5,1968,174.33
1091,1091,2011,64984,3,2,1,16.95,5.0,3.45,1197,78.9
1092,1092,2015,73204,3,2,1,24.07,5.0,3.3,998,67.1
1093,1093,2014,50000,2,2,1,11.33,7.0,51.0,4134,335.2
1094,1094,2017,35000,2,1,1,24.3,5.0,6.5,1248,88.5
1095,1095,2013,17729,3,1,1,21.1,5.0,3.65,814,55.2
1096,1096,2012,97000,2,1,1,20.0,5.0,7.25,1497,115.0
1097,1097,2014,89614,2,1,1,22.0,5.0,6.01,1582,126.2
1098,1098,2015,14000,3,1,1,18.9,5.0,2.8,998,67.1
1099,1099,2012,50000,3,1,1,17.0,5.0,4.0,1197,80.0
1100,1100,2014,62505,3,1,1,17.4,5.0,5.95,1497,117.3
1101,1101,2011,248000,2,1,2,12.8,7.0,9.2,2494,102.0
1102,1102,2012,94900,2,1,1,16.8,5.0,5.35,1493,110.0
1103,1103,2017,55000,2,1,1,17.6,7.0,12.0,2179,153.86
1104,1104,2015,53735,2,2,2,12.07,7.0,38.94,2967,241.4
1105,1105,2008,53934,3,1,2,18.9,5.0,2.69,998,67.1
1106,1106,2013,58500,2,2,2,17.09,5.0,27.5,1995,218.0
1107,1107,2014,48000,3,1,1,18.0,5.0,2.75,1198,86.7
1108,1108,2016,24000,3,1,1,24.7,5.0,2.8,796,47.3
1109,1109,2016,52001,3,1,1,17.01,5.0,6.45,1591,121.3
1110,1110,2018,9565,3,1,1,23.84,5.0,5.88,1199,84.0
1111,1111,2013,32953,3,1,1,18.6,5.0,4.65,1197,85.8
1112,1112,2014,18000,3,1,1,21.1,5.0,2.5,814,55.2
1113,1113,2018,20446,3,2,1,12.6,5.0,51.35,1950,191.34
1114,1114,2016,33016,2,1,1,22.54,5.0,6.85,1396,88.73
1115,1115,2012,48000,2,1,1,23.59,5.0,5.25,1364,67.05
1116,1116,2014,72022,2,1,1,21.43,5.0,9.23,1364,87.2
1117,1117,2014,34000,2,2,1,20.7,5.0,22.0,1496,113.98
1118,1118,2014,69000,2,1,1,20.14,5.0,5.19,1498,88.8
1119,1119,2009,108000,3,2,1,13.7,5.0,4.35,1798,157.75
1120,1120,2013,34700,2,2,1,10.0,5.0,24.5,2148,170.0
1121,1121,2015,79000,2,1,1,17.8,5.0,5.75,1248,75.0
1122,1122,2016,58197,3,2,1,18.0,5.0,9.19,1497,117.3
1123,1123,2008,66000,3,2,2,8.45,5.0,10.75,2979,321.0
1124,1124,2009,60000,3,2,1,19.2,5.0,2.99,1197,80.0
1125,1125,2014,57000,2,1,1,26.59,5.0,3.89,1248,74.0
1126,1126,2018,45555,2,1,1,26.0,5.0,11.73,1498,98.6
1127,1127,2016,55137,3,1,1,14.0,5.0,3.11,796,35.0
1128,1128,2014,93325,2,1,2,17.2,5.0,14.45,1968,138.1
1129,1129,2018,38000,2,1,1,24.52,7.0,8.7,1248,88.5
1130,1130,2016,57738,2,1,1,24.0,5.0,5.04,1120,70.0
1131,1131,2017,38282,2,1,1,28.09,5.0,8.5,1248,88.5
1132,1132,2014,64000,2,2,1,19.27,5.0,15.65,2143,170.0
1133,1133,2015,32000,2,1,1,20.5,5.0,5.65,1248,91.72
1134,1134,2010,83000,3,2,1,10.93,5.0,16.5,2497,204.0
1135,1135,2011,76000,1,1,1,61.8576,5.0,2.0,998,67.1
1136,1136,2012,67200,3,1,1,15.04,5.0,3.9,1598,103.6
1137,1137,2013,62655,2,2,1,18.88,5.0,14.5,1995,184.0
1138,1138,2015,16900,2,2,1,14.69,5.0,44.0,2993,258.0
1139,1139,2017,8471,3,1,1,18.9,5.0,5.0,1197,81.86
1140,1140,2016,69000,2,2,1,11.36,7.0,19.75,2755,171.5
1141,1141,2017,30090,2,2,1,19.6,5.0,11.44,1461,108.45
1142,1142,2011,120000,2,1,1,18.0,5.0,1.75,1248,75.0
1143,1143,2013,23000,2,1,1,17.8,5.0,5.6,1248,113.27689373297004
1144,1144,2016,35939,3,1,1,12.3,5.0,30.42,1796,185.0
1145,1145,2013,116694,2,1,1,15.1,7.0,9.57,2179,140.0
1146,1146,2016,40448,2,1,1,15.96,7.0,3.5,2523,62.1
1147,1147,2018,64456,2,1,1,24.3,5.0,10.46,1248,88.5
1148,1148,2014,52782,2,1,1,20.5,5.0,4.85,1248,91.72
1149,1149,2016,51672,3,1,1,19.5,5.0,5.68,1199,88.76
1150,1150,2015,56073,3,2,1,13.7,5.0,13.25,1798,157.75
1151,1151,2011,65000,2,2,1,14.74,5.0,16.0,2993,270.9
1152,1152,2013,79000,3,1,1,18.9,5.0,3.0,998,67.1
1153,1153,2007,43206,3,1,1,17.0,5.0,0.99,1086,113.27689373297004
1154,1154,2010,70200,3,2,1,14.53,5.0,5.0,1798,138.1
1155,1155,2016,42000,3,1,1,16.1,5.0,4.75,1197,85.0
1156,1156,2014,62000,3,1,1,16.47,5.0,5.35,1198,74.0
1157,1157,2017,20000,3,1,1,18.9,5.0,5.98,1197,81.86
1158,1158,2011,80000,2,1,3,21.5,5.0,3.5,1248,88.8
1159,1159,2018,50234,3,1,1,18.9,5.0,4.77,1197,81.86
1160,1160,2016,50003,3,1,1,21.4,5.0,5.45,1197,83.1
1161,1161,2018,1000,3,2,1,20.3,5.0,6.85,1199,84.0
1162,1162,2016,54897,2,2,1,26.59,5.0,7.3,1248,74.0
1163,1163,2007,108995,3,1,1,15.3,5.0,1.25,1193,65.3
1164,1164,2015,73000,2,1,1,22.7,5.0,8.25,1598,118.0
1165,1165,2008,65000,3,1,1,16.1,5.0,2.71,1298,88.2
1166,1166,2016,32000,3,1,1,19.1,5.0,3.6,1197,82.0
1167,1167,2010,65000,3,1,1,18.5,5.0,3.0,1197,80.0
1168,1168,2016,21600,3,2,1,23.1,5.0,4.65,998,67.04
1169,1169,2010,39000,2,2,1,14.84,5.0,9.5,2143,170.0
1170,1170,2011,58075,3,1,1,17.5,5.0,2.95,1298,85.8
1171,1171,2011,58000,3,1,1,15.04,5.0,3.0,1598,103.6
1172,1172,2015,58000,2,1,1,25.2,5.0,5.95,1248,74.0
1173,1173,2008,89000,3,2,1,14.53,5.0,4.0,1798,138.1
1174,1174,2008,72000,3,1,1,13.5,5.0,2.5,1799,130.0
1175,1175,2017,1800,3,2,1,16.05,5.0,11.37,1499,110.4
1176,1176,2010,172050,2,1,2,19.0,5.0,2.25,1248,93.0
1177,1177,2013,46230,3,1,1,19.81,5.0,3.1,1086,68.05
1178,1178,2014,86925,2,2,1,11.2,5.0,17.18,2400,215.0
1179,1179,2018,5000,3,1,1,18.6,5.0,6.5,1197,81.83
1180,1180,2014,66000,2,1,1,26.0,5.0,5.7,1498,98.6
1181,1181,2013,119000,2,1,1,12.99,8.0,8.0,2494,100.0
1182,1182,2016,45000,3,1,1,25.17,5.0,2.6,799,53.3
1183,1183,2009,66149,3,1,1,19.0,5.0,2.45,998,66.1
1184,1184,2014,42070,3,2,1,14.8,5.0,11.57,1595,120.7
1185,1185,2012,35503,3,1,1,18.9,5.0,2.3,998,67.1
1186,1186,2016,41460,2,1,1,25.2,5.0,5.9,1248,74.0
1187,1187,2015,40600,3,2,1,17.0,5.0,7.2,1591,121.3
1188,1188,2013,87000,2,2,1,22.0,5.0,5.9,1582,126.2
1189,1189,2014,30000,3,1,2,16.8,5.0,6.0,1497,116.3
1190,1190,2010,27089,3,1,1,16.0,5.0,1.95,1086,66.7
1191,1191,2016,53702,2,1,1,23.59,5.0,6.55,1364,67.04
1192,1192,2015,51000,2,2,1,27.03,5.0,25.0,1969,190.0
1193,1193,2012,36542,2,1,1,20.0,5.0,2.65,1399,68.05
1194,1194,2017,15000,2,2,1,13.0,5.0,69.5,2987,265.0
1195,1195,2012,65000,2,2,1,22.69,5.0,14.0,1995,190.0
1196,1196,2014,32000,3,1,2,22.74,5.0,2.1,796,47.3
1197,1197,2017,24393,2,1,1,13.68,7.0,20.4,2393,147.8
1198,1198,2019,1000,3,1,1,18.78,5.0,5.68,999,75.0
1199,1199,2014,28238,3,1,1,13.24,5.0,5.55,1598,102.5
1200,1200,2013,59000,2,1,1,13.5,7.0,12.75,2477,175.56
1201,1201,2012,92000,3,1,2,14.8,5.0,3.35,1799,130.2
1202,1202,2013,56840,3,1,1,22.74,5.0,1.55,796,47.3
1203,1203,2013,62746,2,1,2,20.54,5.0,5.9,1598,103.6
1204,1204,2012,96000,2,2,1,12.35,5.0,18.98,2179,187.74
1205,1205,2014,24000,3,1,1,13.7,5.0,11.51,1997,153.86
1206,1206,2016,54000,2,1,1,20.77,7.0,7.75,1248,88.76
1207,1207,2016,90000,2,1,1,12.99,7.0,13.9,2494,100.6
1208,1208,2010,40000,3,1,1,15.0,5.0,1.35,1368,90.0
1209,1209,2015,65938,2,2,2,12.07,7.0,38.0,2967,241.4
1210,1210,2017,16100,3,2,1,17.1,5.0,11.6,1591,121.4
1211,1211,2017,3600,2,2,1,21.5,5.0,12.25,1498,108.5
1212,1212,2011,52000,3,1,1,17.0,5.0,3.8,1497,118.0
1213,1213,2014,54000,2,1,1,20.0,5.0,3.25,1399,68.05
1214,1214,2016,15399,3,1,1,18.7,5.0,6.4,1199,88.7
1215,1215,2012,75000,3,1,2,16.47,5.0,3.95,1198,73.9
1216,1216,2010,76752,3,1,1,17.4,5.0,3.57,1497,117.3
1217,1217,2005,56000,3,1,2,17.7,5.0,1.25,1497,78.0
1218,1218,2015,70000,1,1,1,61.62239999999999,5.0,3.65,998,58.2
1219,1219,2013,46125,3,2,2,12.0,5.0,12.5,2354,187.4
1220,1220,2014,35000,2,2,2,18.12,5.0,23.0,1995,190.0
1221,1221,2003,80000,2,1,3,12.8,5.0,1.35,1489,35.5
1222,1222,2012,62729,2,1,1,12.05,8.0,6.32,2179,120.0
1223,1223,2012,34000,2,1,1,20.54,5.0,3.4,1598,103.6
1224,1224,1999,70000,3,1,2,17.3,5.0,0.77,993,60.0
1225,1225,2009,32000,3,1,1,16.1,4.0,0.9,796,37.0
1226,1226,2017,21000,3,2,1,14.28,5.0,18.0,1798,138.03
1227,1227,2013,49000,3,2,1,14.59,5.0,19.0,1997,245.0
1228,1228,2007,40000,3,1,3,13.8,5.0,1.1,1299,70.0
1229,1229,2012,78000,3,1,2,18.6,5.0,2.0,1199,79.4
1230,1230,2012,52000,2,1,1,21.43,5.0,6.5,1364,86.79
1231,1231,2014,65213,2,1,1,16.0,7.0,9.45,2179,140.0
1232,1232,2016,170000,2,1,1,24.4,5.0,4.0,1120,71.0
1233,1233,2017,36884,2,2,1,13.0,5.0,32.25,2143,204.0
1234,1234,2009,62500,3,1,1,20.36,5.0,2.1,1197,78.9
1235,1235,2015,68000,3,2,2,14.28,5.0,9.75,1798,138.03
1236,1236,2014,40748,3,1,1,14.53,5.0,6.3,1798,138.0
1237,1237,2013,60000,2,2,1,17.32,5.0,21.0,1968,184.0
1238,1238,2014,12400,2,1,1,21.9,5.0,4.65,1396,88.8
1239,1239,2013,87000,2,2,2,19.27,5.0,17.0,2143,167.62
1240,1240,2013,20248,2,1,1,21.1,5.0,4.35,1248,73.9
1241,1241,2017,52383,2,1,1,19.67,5.0,14.82,1582,126.2
1242,1242,2018,1000,2,2,1,13.6,5.0,40.0,1999,177.0
1243,1243,2016,85000,2,1,1,14.95,7.0,6.15,2489,93.7
1244,1244,2014,47000,2,1,1,12.99,7.0,11.25,2494,100.6
1245,1245,2018,17585,3,2,1,19.16,5.0,32.0,2494,157.7
1246,1246,2018,32496,2,2,1,13.22,5.0,45.62,2967,241.4
1247,1247,2017,34613,2,1,1,28.4,5.0,6.24,1248,74.0
1248,1248,2015,153000,2,1,1,20.77,7.0,4.8,1248,88.76
1249,1249,2014,54000,3,1,2,16.1,5.0,4.5,1197,85.0
1250,1250,2015,16900,3,1,1,20.36,5.0,3.87,1197,78.9
1251,1251,2013,62334,3,1,1,20.36,5.0,2.75,1197,78.9
1252,1252,2018,23714,3,1,1,21.4,5.0,6.57,1197,83.1
1253,1253,2010,52325,3,1,1,16.36,5.0,2.0,1495,93.7
1254,1254,2012,50000,3,1,1,19.4,5.0,3.65,1198,86.8
1255,1255,2016,55746,2,1,1,22.9,5.0,6.95,1248,74.0
1256,1256,2014,54000,3,1,1,20.14,5.0,5.5,1197,81.86
1257,1257,2013,43000,2,1,1,16.0,7.0,7.0,2179,140.0
1258,1258,2014,40000,2,2,1,13.0,5.0,24.0,2143,201.1
1259,1259,2010,125000,2,2,2,0.0,5.0,11.0,2179,115.0
1260,1260,2016,51944,2,2,1,19.27,5.0,32.5,2143,170.0
1261,1261,2015,46950,2,1,1,21.27,5.0,6.45,1396,88.76
1262,1262,2015,23000,2,2,1,19.3,5.0,15.75,1968,141.0
1263,1263,2014,54546,3,1,1,17.0,5.0,5.5,1497,118.0
1264,1264,2015,51535,2,2,1,12.55,7.0,19.03,2982,168.5
1265,1265,2013,45000,2,2,1,17.32,5.0,15.25,1968,184.0
1266,1266,2012,46004,3,1,1,20.92,5.0,2.4,998,67.1
1267,1267,2011,124000,2,1,1,23.03,5.0,2.3,1396,69.0
1268,1268,2014,77395,2,2,1,17.11,5.0,14.35,1968,174.33
1269,1269,2018,10600,1,1,1,78.65087999999999,4.0,3.5,796,40.3
1270,1270,2018,22974,3,2,1,18.0,5.0,11.97,1497,117.3
1271,1271,2009,89000,3,1,2,0.0,5.0,1.6,999,113.27689373297004
1272,1272,2015,65012,2,1,1,14.24,7.0,18.9,2755,174.5
1273,1273,2017,17125,3,1,1,18.9,5.0,5.4,1197,82.0
1274,1274,2015,90413,3,1,1,15.1,7.0,2.95,1196,73.0
1275,1275,2013,37000,3,1,1,16.47,5.0,5.1,1198,73.9
1276,1276,2006,65000,3,1,1,18.9,5.0,1.5,1061,67.0
1277,1277,2011,66000,3,1,1,17.0,5.0,4.9,1497,118.0
1278,1278,2010,86000,3,1,1,14.8,5.0,2.9,1799,130.2
1279,1279,2005,98437,3,1,1,13.0,5.0,1.15,1493,100.0
1280,1280,2010,18000,3,1,1,18.5,5.0,2.3,1197,80.0
1281,1281,2018,35070,2,1,1,24.0,5.0,5.99,1120,70.0
1282,1282,2011,42000,3,2,3,14.4,5.0,3.4,1598,103.6
1283,1283,2009,40000,3,1,1,20.36,5.0,1.7,1197,78.9
1284,1284,2009,43000,3,1,1,17.0,5.0,1.99,1197,80.0
1285,1285,2012,65000,3,1,1,18.6,5.0,2.5,1199,79.4
1286,1286,2013,74000,2,1,1,22.07,5.0,4.85,1199,73.9
1287,1287,2010,51192,3,1,1,15.6,5.0,2.65,1196,70.0
1288,1288,2014,14262,3,2,1,9.9,2.0,27.35,1984,207.8
1289,1289,2015,66339,2,1,2,25.1,5.0,6.9,1498,98.6
1290,1290,2013,90200,2,1,1,20.0,5.0,3.5,1399,68.05
1291,1291,2015,57854,2,1,1,12.99,7.0,12.5,2494,100.6
1292,1292,2017,32000,3,2,1,19.12,5.0,9.2,1373,91.1
1293,1293,2015,29631,3,2,1,18.9,5.0,4.9,1197,82.0
1295,1295,2014,54173,3,1,1,18.88,5.0,5.55,999,123.24
1296,1296,2014,50000,3,2,1,14.7,5.0,13.5,1798,177.6
1297,1297,2010,145000,2,1,1,20.4,5.0,2.6,1248,91.7
1298,1298,2015,78000,3,1,1,16.1,5.0,4.5,1298,88.2
1299,1299,2013,65000,2,2,2,11.8,7.0,34.0,2993,180.0
1300,1300,2012,120000,2,1,1,12.8,7.0,12.0,2494,102.0
1301,1301,2015,14000,2,1,1,28.4,5.0,5.25,1248,74.0
1302,1302,2014,57456,2,2,1,17.68,5.0,21.56,1968,174.33
1303,1303,2012,44450,2,2,1,22.48,5.0,24.68,1995,190.0
1304,1304,2013,63777,3,1,1,18.5,5.0,3.67,1197,82.9
1305,1305,2016,31000,2,2,1,17.05,5.0,29.5,1995,190.0
1306,1306,2012,60000,3,1,1,17.6,5.0,3.1,1496,88.73
1307,1307,2015,78008,2,1,1,17.0,5.0,2.9,1405,70.0
1308,1308,2014,33000,2,2,2,0.0,5.0,43.0,2987,165.0
1309,1309,2009,27078,3,2,1,10.98,4.0,15.95,1984,114.4
1310,1310,2011,57275,2,1,1,19.7,5.0,4.5,1598,103.6
1311,1311,2014,45000,2,1,1,24.0,5.0,3.49,1120,70.0
1312,1312,2014,57319,2,1,1,25.2,5.0,4.25,1248,74.0
1313,1313,2008,121097,2,1,2,24.0,5.0,1.9,1396,88.76
1314,1314,2011,89000,2,2,1,16.73,5.0,16.57,1995,218.0
1315,1315,2012,72000,3,1,1,17.0,5.0,5.75,1497,118.0
1316,1316,2013,36000,2,2,2,16.55,5.0,14.0,1968,147.51
1317,1317,2013,86000,2,1,2,19.5,5.0,2.5,1248,75.0
1318,1318,2002,85000,3,1,1,13.0,5.0,1.2,1343,90.0
1319,1319,2005,120000,3,1,2,15.5,5.0,0.85,1242,113.27689373297004
1320,1320,2013,37613,2,2,1,22.69,5.0,13.95,1995,190.0
1321,1321,2007,100000,3,1,1,16.6,5.0,1.6,1388,68.0
1322,1322,2016,5240,3,2,1,21.9,4.0,3.6,624,37.48
1323,1323,2018,20000,1,1,1,35.5152,5.0,4.5,1196,73.0
1324,1324,2019,16862,3,1,1,20.89,5.0,6.06,1197,81.8
1325,1325,2013,59254,3,1,2,17.5,5.0,5.29,1298,85.8
1326,1326,2014,60000,2,1,1,22.7,5.0,5.75,1498,89.84
1328,1328,2014,47674,3,1,1,19.1,5.0,5.72,1197,85.8
1329,1329,2014,61517,3,2,1,16.95,5.0,4.39,1197,78.9
1330,1330,2016,62946,2,1,1,15.1,7.0,11.05,2179,140.0
1331,1331,2015,66823,2,1,2,22.54,5.0,4.83,1396,88.73
1332,1332,2013,79494,1,1,1,78.88607999999999,5.0,2.96,998,67.04
1333,1333,2012,107000,2,1,2,21.27,5.0,4.5,1396,88.76
1334,1334,2011,55000,2,2,2,16.46,5.0,19.5,2993,258.0
1335,1335,2017,24000,3,2,1,14.3,5.0,8.75,1598,103.52
1336,1336,2016,20002,2,2,1,14.75,7.0,67.0,2967,245.0
1337,1337,2016,54317,3,1,1,17.4,5.0,8.4,1497,117.3
1338,1338,2016,10200,3,1,1,19.1,5.0,4.99,1197,82.0
1339,1339,2016,24337,2,1,1,26.0,5.0,8.18,1498,98.6
1340,1340,2012,79000,3,1,1,18.4,5.0,2.9,1198,86.8
1341,1341,2015,40500,2,1,1,28.09,5.0,7.1,1248,88.5
1342,1342,2016,23000,2,1,1,26.59,5.0,7.05,1248,74.0
1343,1343,2015,63050,3,2,1,11.1,5.0,17.5,2354,158.8
1344,1344,2008,78000,3,2,2,14.53,5.0,3.41,1794,138.1
1345,1345,2005,70000,3,1,1,0.0,5.0,1.3,1590,113.27689373297004
1346,1346,2012,66245,3,1,1,17.0,5.0,5.68,1497,118.0
1347,1347,2007,74112,2,1,1,12.05,9.0,4.1,2179,120.0
1348,1348,2011,87670,3,1,1,13.4,5.0,4.0,1798,157.8
1349,1349,2015,10000,2,2,1,18.88,5.0,30.0,1995,184.0
1350,1350,2007,62493,3,1,1,15.0,5.0,1.8,1586,104.68
1351,1351,2015,44620,3,1,1,20.73,5.0,6.93,1373,91.1
1352,1352,2012,66538,2,2,1,10.2,7.0,70.0,4367,308.0
1353,1353,2013,60000,2,1,1,12.99,7.0,7.9,2494,100.0
1354,1354,2011,20842,3,1,1,0.0,5.0,2.78,1086,62.0
1355,1355,2014,110000,2,2,1,13.01,7.0,14.4,2199,194.3
1356,1356,2011,45000,3,2,2,11.74,5.0,13.5,1796,186.0
1357,1357,2014,40000,1,1,2,62.5632,5.0,3.15,998,58.16
1358,1358,2012,49008,3,1,1,19.7,5.0,2.88,796,46.3
1359,1359,2016,31000,3,1,1,24.7,5.0,2.15,796,47.3
1360,1360,2013,8000,3,1,1,16.95,5.0,3.75,1498,97.7
1361,1361,2019,171,3,1,1,24.7,5.0,3.6,796,47.3
1362,1362,2018,2100,3,1,1,24.07,5.0,3.6,998,67.1
1363,1363,2018,20667,3,2,1,18.9,5.0,7.55,1197,81.86
1364,1364,2015,50000,2,1,1,24.2,7.0,4.7,1498,98.6
1365,1365,2010,100030,2,1,2,18.8,5.0,1.6,1248,90.0
1366,1366,2011,75372,2,1,1,16.52,5.0,3.34,1991,123.7
1367,1367,2016,60475,3,2,1,18.0,5.0,9.1,1497,117.3
1368,1368,2019,18453,3,1,1,18.9,5.0,6.17,1197,81.86
1369,1369,2008,96578,2,1,1,22.0,5.0,2.5,1582,126.2
1370,1370,2016,31001,3,1,1,18.44,5.0,3.0,1198,75.0
1371,1371,2012,65900,2,1,1,22.32,5.0,5.75,1582,126.32
1372,1372,2017,26246,3,1,1,15.29,5.0,10.75,1591,121.3
1373,1373,2013,62700,3,1,2,20.51,5.0,2.85,998,67.04
1374,1374,2008,90000,3,2,1,10.2,5.0,6.5,2354,180.0
1375,1375,2016,36000,3,2,1,16.8,5.0,9.45,1497,118.0
1376,1376,2016,46000,2,1,1,27.39,5.0,6.75,1248,74.0
1377,1377,2017,73003,2,1,1,26.0,5.0,7.75,1498,98.6
1378,1378,2014,46566,2,1,1,22.54,5.0,4.4,1396,88.76
1379,1379,2015,41493,2,2,1,13.0,5.0,42.0,2987,265.0
1380,1380,2014,103788,2,1,1,19.01,5.0,5.67,1461,108.5
1381,1381,2016,45000,2,2,1,19.6,5.0,11.5,1461,108.45
1382,1382,2009,120000,3,1,1,18.9,5.0,1.69,998,67.1
1383,1383,2009,97359,2,1,2,17.1,5.0,1.8,1493,110.0
1384,1384,2016,62000,3,1,1,18.5,5.0,3.2,1197,85.8
1386,1386,2019,18373,2,2,1,22.48,5.0,45.86,1995,187.74
1387,1387,2016,60453,3,1,1,16.47,5.0,5.1,1198,74.0
1388,1388,2013,37000,2,1,1,17.8,5.0,4.85,1248,113.27689373297004
1389,1389,2010,69009,3,1,2,15.6,5.0,2.4,1196,70.0
1390,1390,2013,30000,2,2,1,18.88,5.0,22.0,1995,184.0
1391,1391,2012,70707,2,1,1,22.32,5.0,4.28,1582,126.32
1392,1392,2015,64677,2,1,1,20.45,5.0,5.67,1461,83.8
1393,1393,2018,3000,3,2,1,18.9,5.0,6.2,1197,81.86
1394,1394,2013,49000,2,2,2,17.05,5.0,14.49,1995,184.0
1395,1395,2010,71000,2,1,1,21.1,5.0,3.0,1248,73.9
1396,1396,2010,52000,3,1,2,19.81,5.0,2.25,1086,68.05
1397,1397,2016,35659,2,2,1,15.97,7.0,43.78,2993,258.0
1398,1398,2019,5377,3,1,1,16.8,5.0,11.45,1497,116.3
